goodinfo,condemn,qAnswered,totalCorrect,percCorrect,ansall,dowork,doromantic,doacademic,dodrugs,trustswork,trustsromantic,trustsacademic,trustsdrugs,trustgwork,trustgromantic,trustgacademic,trustgdrugs,likework,likeromantic,likeacademic,likedrugs,compq1work,compq1romantic,compq1academic,compq1drugs,compq2work,compq2romantic,compq2academic,compq2drugs,compq3work,compq3romantic,compq3academic,compq3drugs,compq4work,compq4romantic,compq4academic,compq4drugs,sumdo,sumtrusts,sumtrustg,sumlike,sumtotal,age,gender,edu,income,generaltrust,reason,previousexperience
1,1,16,16,1,1,2,2,3,5,6,5,5,3,5,5,4,4,4,5,4,4,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,5,4.75,4.5,4.25,4.625,30,1,5,4,6,"I tended to remain in the middle ranges of judgement because there was not enough information provided about the various characters, just these circumstantial stories. I don't think this is not enough for me to get a good feel for a person's character. One on one interaction is also a big factor for me when making judgement calls.",1
0,1,16,16,1,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,6,6,6,6,6,20,1,4,2,6,Based on what the story said about th eperson,1
0,0,16,16,1,1,4,3,4,4,4,5,4,4,4,4,4,3,4,4,4,3,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4.25,4.25,3.75,3.75,4,24,1,5,7,5,"There was no information on the people who most questions were asked, therefore most of the time went with 4",1
0,0,16,16,1,1,4,2,4,4,3,4,4,4,3,3,3,6,3,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4.5,3.75,3.75,3.75,3.9375,26,2,4,5,6,used common sense.,2
1,1,16,16,1,1,2,6,2,2,4,6,5,4,4,5,6,4,6,6,6,6,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,5,4.75,4.75,6,5.125,30,1,5,6,2,"Someone who has never done something is not likely to start doing something, but that does not necessarily make them trustworthy.",1
1,0,16,16,1,1,2,5,2,4,6,4,5,5,4,5,5,5,4,5,5,4,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,4.75,5,4.75,4.5,4.75,26,2,5,2,2,"To be honest with you, I am rather cynical and I don't trust people that much period. But, I made my decisions based on what I already knew about the people from the little stories. I tried not to put much value on heresay though",2
1,0,8,7,0.875,0,1,1,,,5,6,,,5,5,,,4,5,,,2,2,,,1,1,,,1,3,,,2,2,,,7,5.5,5,4.5,5.5,,1,,,,,
0,0,16,16,1,1,4,4,5,5,4,4,4,5,5,4,5,4,4,5,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,3.5,4.25,4.5,4.25,4.125,22,2,2,6,4,Based on what other people said.,1
1,1,16,16,1,1,5,2,2,1,5,6,6,6,5,6,6,6,5,6,5,7,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,5.5,5.75,5.75,5.75,5.6875,52,1,4,3,5,based on the information given and my gut instincts.,3
1,1,16,16,1,1,6,1,1,1,7,7,7,6,7,7,6,6,5,7,6,6,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,5.75,6.75,6.5,6,6.25,18,2,2,6,4,I thought of them as typical people who make mistakes.,1
0,0,12,11,0.916666686534882,0,,4,4,4,,4,4,4,,4,4,5,,4,4,4,,1,1,1,,1,1,1,,3,1,3,,2,2,2,4,4,4.33333349227905,4,4.08333349227905,,1,,,,,
1,0,16,16,1,1,3,2,3,1,5,6,7,7,5,6,5,5,5,5,6,5,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.75,6.25,5.25,5.25,5.625,23,1,4,5,5,"I tried to put myself in the situations described, and imagined how much I would feel about these people if everything else about them was pretty neutral to me.",3
1,1,16,16,1,1,2,1,1,1,5,7,5,6,5,5,5,6,4,4,4,7,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,6.75,5.75,5.25,4.75,5.625,24,1,4,5,4,I made my judgements by thinking about the scenario and thinking how I would feel if I was in that situation. I then answered the questions after thinking about the scenario for a short amount of time.,1
1,0,16,16,1,1,2,2,2,2,5,4,7,4,5,5,5,5,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,6,5,5,4,5,26,2,5,6,4,"I based my judgments somewhat on the information provided by the ""coworker"" or ""club member"" but remained somewhat neutral due to not having enough information on the person in question.",1
1,0,16,16,1,1,2,2,1,2,6,6,7,6,6,6,6,7,7,7,6,6,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,6.25,6.25,6.25,6.5,6.3125,26,1,2,2,6,by reading the stories,1
0,0,16,16,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4,4,4,4,4,28,1,5,4,3,"The judgements were made were solely based on information given on that person.  Since there was no information on the people we were judging, other than that we knew them, I gave everyone scores right in the middle.",1
0,1,16,16,1,1,6,2,1,4,2,5,6,4,4,6,6,4,2,6,6,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,4.75,4.25,5,4.5,4.625,33,1,4,8,6,put myself in the situation and thought about how i would act,1
1,1,16,16,1,1,3,4,4,3,4,3,3,5,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,4.5,3.75,4,4,4.0625,31,1,6,4,4,"I made my judgements based on not knowing personally any of the characters in the stories, therefore my judgements are without information to make an accurate statement about the individuals described.",3
1,0,16,16,1,1,2,2,2,2,6,6,7,6,5,6,6,6,5,6,6,7,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,6,6.25,5.75,6,6,46,1,6,8,4,Based on the context of the situations that were described.,1
0,1,16,16,1,1,2,2,2,1,4,4,4,5,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,6.25,4.25,4,4,4.625,27,2,5,8,5,I used my personal judgement to make my decisions for this HIT.,1
0,1,16,16,1,1,4,5,4,3,5,4,4,5,5,4,4,4,3,3,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,4,4.5,4.25,3.5,4.0625,25,1,2,5,4,"Based on the extent of the scenerio, personal or work related and whether it'd be professional or not. I feel like people who gossip themselves are much more likely to bend the rules or do something wrong than someone who doesn't.",1
0,0,16,16,1,1,3,5,5,1,4,4,5,5,4,5,4,4,5,5,5,5,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4.5,4.5,4.25,5,4.5625,21,1,4,7,5,"I read the passage, then answered the questions based on what I read.",2
0,0,16,16,1,1,5,5,3,6,5,5,6,5,4,4,5,4,3,3,5,5,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,3.25,5.25,4.25,4,4.1875,19,2,4,2,4,I thought about real life situations /,2
0,1,16,16,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,5,4,4,4,4.25,45,1,4,7,4,Had to assume that the person giving me negative info at least thought they were telling me the truth.,2
1,1,16,16,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,7,5,5,5,5.5,35,1,5,8,5,"I read the stories and assmumed if the person did not like the bad behavior then they are generally trustworthy, but only to a point.",1
1,0,16,16,1,1,1,2,2,3,7,7,7,7,6,6,7,6,6,7,6,6,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,6,7,6.25,6.25,6.375,55,2,5,5,5,"It was hard because little information was given outside of one instance, but I would assume that if they were faithful, fair or honest in the situation given, they probably would be in all situations.",1
0,0,4,3,0.75,0,6,,,,1,,,,3,,,,3,,,,1,,,,1,,,,2,,,,2,,,,2,1,3,3,2.25,,1,,,,,
0,1,16,16,1,1,1,1,1,1,5,5,5,6,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,7,5.25,4,4,5.0625,22,1,5,4,5,I made my judgments based on how I viewed certain things morally and those particular persons responses.,1
1,0,16,16,1,1,3,2,1,3,3,4,5,4,4,4,5,4,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.75,4,4.25,4,4.5,21,1,4,8,3,Compared it to past experience.,3
1,0,16,16,1,1,1,1,6,1,6,7,5,6,7,7,5,4,6,6,5,5,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.75,6,5.75,5.5,5.75,36,1,4,10,5,Based on personal experience,1
1,1,16,16,1,1,1,1,1,1,6,7,6,6,5,6,6,6,4,6,5,5,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,7,6.25,5.75,5,6,21,1,4,3,5,"Some of the judgements were worse then others. Cheating on ones significant other for example seems worse to me than using performance enhancing drugs, or cheating on a take home exam.",1
1,1,16,16,1,1,2,3,2,2,5,5,6,6,5,4,5,6,5,5,5,5,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,5.75,5.5,5,5,5.3125,24,1,2,2,6,"One who shows disapproval over someone's mistakes is often times not going to make that same mistake. Sometimes, however, they are covering up the fact that they like to do what they are accusing others of.",1
1,0,16,16,1,1,2,2,2,2,4,4,5,4,4,5,4,4,5,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,6,4.25,4.25,4.25,4.6875,22,1,4,6,4,"I would like to believe that those who express disapproval in bad traits, are generally trustworthy people.",2
0,0,16,16,1,1,3,3,4,3,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4.75,5,5,4.75,4.875,25,1,4,3,5,Even though someone showed dislike for something that didn't mean they hadn't before done said thing.  Just because the person was there or wasn't there didn't change my view on them if I didn't have any information about them.,1
0,1,16,16,1,1,2,2,2,2,5,5,5,5,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,6,5,4,4,4.75,28,2,5,3,3,"For the work related questions, I was more lenient towards gossip, as opposed to the social scenarios.",1
1,1,16,16,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,7,7,7,7,7,23,2,5,8,7,"I made my judgements in a very black and white manner. Someone who can discuss and shun a person allegedly cheating is immediately trustworthy. However, in hindsight, I realized that is not necessarily true. This person could have potentially been gossiping about coworkers/athletes/friends, etc. Also, someone may have learned this in confidence, and it would be difficult to trust someone who could potentially be spilling my secrets.",1
0,1,4,3,0.75,0,,2,,,,6,,,,6,,,,6,,,,2,,,,1,,,,3,,,,1,,,6,6,6,6,6,,2,,,,,
1,0,12,11,0.916666686534882,0,2,1,,2,5,6,,5,5,6,,5,5,6,,5,2,2,,2,1,1,,1,3,2,,3,2,2,,2,6.33333349227905,5.33333349227905,5.33333349227905,5.33333349227905,5.58333349227905,,1,,,,,
1,1,16,16,1,1,1,1,1,1,6,6,6,7,5,5,5,5,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,7,6.25,5,4,5.5625,34,2,5,7,3,"I rated the people who completed their tasks or kept their word highly as far as trust goes. I rated them neutrally on the questions of whether I liked them or not because, though I may trust them to complete their work, be faithful, or not cheat on exams, there was not enough information provided for me to decide if I liked them personally or not.  In general, I dislike people who gossip. However, if these individuals were those of whom I value an opinion, I might appreciate the information.",2
1,1,16,16,1,1,4,4,5,3,5,5,5,6,4,4,4,6,3,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,4,5.25,4.5,3.75,4.375,36,1,6,6,6,I made my judgements based on the little information available in each scenario.,1
0,1,16,16,1,1,1,2,2,1,5,6,6,6,5,6,6,6,3,5,4,5,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,6.5,5.75,5.75,4.25,5.5625,32,1,4,6,6,"The strong disapproval means that they're likely not to do the negative action, in my opinion.  Additionally, levels of trust were based on their disapproval of that action, but also based on the fact that they're spreading gossip.",1
1,0,16,16,1,1,2,2,4,2,7,6,2,5,6,6,2,5,5,6,4,5,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.5,5,4.75,5,5.0625,31,1,4,7,4,based upon the words of others but I would not let my guard down and fully trust or distrust anyone based upon what others have seen.,1
1,0,16,16,1,1,2,1,4,5,5,6,3,4,5,6,5,5,5,5,5,3,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5,4.5,5.25,4.5,4.8125,19,2,4,2,6,I just read the passages and decided,1
0,0,16,16,1,1,2,1,2,2,5,5,5,7,6,6,5,6,6,6,6,7,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,6.25,5.5,5.75,6.25,5.9375,21,1,4,2,6,I went based on how much I generally trust people in those situations personally,3
0,1,12,11,0.916666686534882,0,5,4,,4,1,3,,4,4,2,,1,2,1,,3,1,1,,1,1,1,,1,3,3,,1,1,1,,1,3.66666650772095,2.66666674613953,2.33333325386047,2,2.66666650772095,,1,,,,,
1,0,16,16,1,1,2,4,2,2,6,4,5,6,6,4,5,5,5,4,5,5,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.5,5.25,5,4.75,5.125,36,2,6,6,2,I thought about how much information I had about the person I was judging and used that to decide how I felt about that person and how likely I thought they were to engage in the specified behavior.,1
1,1,12,12,1,0,,5,2,3,,4,3,3,,4,4,4,,3,3,3,,2,2,2,,1,1,1,,3,3,3,,1,1,1,4.66666698455811,3.33333325386047,4,3,3.75,,1,,,,,
0,0,16,16,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4,4,4,4,4,31,1,5,10,3,"I had trouble making any judgments since the subject of each story was the one character who had nothing to do with the conversation I had. I found it difficult to think of how I think this person, I know nothing about, would or wouldn't react or be like in a situation.",2
0,1,16,16,1,1,1,1,1,1,6,6,5,7,5,5,5,5,5,6,5,5,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,7,6,5,5.25,5.8125,59,1,4,4,6,Very little info given but I am cautious to trust people on just this limited scenario,1
1,0,16,15,0.9375,1,5,4,6,5,5,4,5,4,4,5,6,5,5,3,5,3,2,2,2,2,1,1,1,2,3,3,3,3,2,2,2,2,3,4.5,5,4,4.125,,1,,,,,
1,0,16,16,1,1,2,3,2,2,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.75,5,4.75,4,4.875,62,1,4,6,5,"I figured that past history is a good indicator of what will happen in the future, so I went by that.",2
0,1,16,16,1,1,2,2,2,4,4,5,4,3,4,4,4,3,4,5,4,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,5.5,4,3.75,4,4.3125,27,2,6,4,5,I tried to think if the person would actually do something after they said someone else did and and didn't approve of it.,1
1,1,16,16,1,1,1,2,1,1,6,4,7,6,6,5,5,5,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,6.75,5.75,5.25,4,5.4375,38,2,6,8,5,My judgements were based on my own personal experiences I was more likely to trust the questions about work and working as a team and trusting others than the relationship questions. There was  simply not enough information to say I liked an individual.,1
0,1,8,7,0.875,0,4,,,2,3,,,5,2,,,3,4,,,4,1,,,1,1,,,1,1,,,3,1,,,1,5,4,2.5,4,3.875,,2,,,,,
0,0,16,16,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4,4,4,4,4,28,2,4,3,5,I chose what I believed to be the neutral answer when asked about the person whom I knew nothing about.,1
1,0,16,16,1,1,3,4,3,1,5,5,4,5,5,5,5,5,5,5,3,5,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.25,4.75,5,4.5,4.875,23,2,5,5,3,Using personal experience about the situtations and which boundaries people are likely to cross.,3
1,1,16,15,0.9375,1,6,1,1,1,6,7,7,7,6,7,7,7,5,7,7,7,2,2,2,2,1,1,1,1,3,3,3,3,1,2,1,1,5.75,6.75,6.75,6.5,6.4375,,1,,,,,
1,1,16,16,1,1,3,2,1,3,4,5,6,4,4,4,6,4,4,4,5,3,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,5.75,4.75,4.5,4,4.75,23,2,5,5,5,Based on my gut reaction,1
0,0,16,16,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4,4,4,4,4,30,2,5,7,4,"I know nothing about the person described, so my personal default is neutral.",1
0,1,4,2,0.5,0,4,,,,4,,,,4,,,,4,,,,1,,,,1,,,,2,,,,2,,,,4,4,4,4,4,,1,,,,,
0,0,16,16,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4,4,4,4,4,27,1,4,7,3,I didnt make any because I need more context. If I was missing a deadline and my coworker helped me out. I was a programmer and I had trouble with a jquery script and sam helped me figure it out when he still behind. More details man.,4
0,1,16,16,1,1,6,7,5,5,2,2,2,4,2,2,2,2,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,2.25,2.5,2,4,2.6875,25,2,2,5,7,I just placed myself in each scenario and answered as to how I would have really felt if it had really happened.,1
1,0,4,3,0.75,0,,,7,,,,4,,,,3,,,,4,,,,2,,,,1,,,,1,,,,2,,1,4,3,4,3,,1,,,,,
1,1,16,16,1,1,4,1,3,1,3,6,5,5,3,5,4,5,3,4,5,4,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,5.75,4.75,4.25,4,4.6875,36,1,6,10,4,I used my own personal experiences with friends and coworkers to help me out in making judgements.  For example it the work place group effort evaluation scenario I related back to my work.  I wouldn't fully trust a coworker who gossips negatively about another coworker.,1
0,1,16,16,1,1,4,2,2,2,1,5,3,3,1,4,3,2,1,4,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,5.5,3,2.5,2.75,3.4375,32,1,5,7,6,I determined the answers to the questions based off of the situation going on and also what the person was telling on someone else for doing.  The subject of the gossip played a major factor in how I rated them,1
1,1,16,16,1,1,1,1,1,1,5,6,6,6,6,6,6,6,5,6,5,5,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,7,5.75,6,5.25,6,28,2,5,6,5,It was difficult to judge how much I would trust these people because they gossiped about others.,1
1,1,16,16,1,1,1,1,2,1,6,7,6,7,7,7,7,6,6,7,6,7,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,6.75,6.5,6.75,6.5,6.625,28,1,5,8,6,Based on their history and dissaproval of others cheating.,1
1,0,8,8,1,0,,,2,2,,,5,5,,,5,5,,,5,5,,,2,2,,,1,1,,,3,3,,,2,2,6,5,5,5,5.25,,2,,,,,
0,0,16,16,1,1,2,2,2,3,2,3,5,4,5,4,4,4,4,4,3,5,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,5.75,3.5,4.25,4,4.375,18,1,2,7,5,I couldn't base my judgements on anything because I knew nothing about the people in question.,1
0,1,16,16,1,1,1,1,3,4,4,7,5,1,3,6,5,1,4,7,6,2,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,5.75,4.25,3.75,4.75,4.625,21,2,4,7,7,I read everything very carefully and imagined if I interacted with those people in real life.,1
1,0,16,16,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,6,4,4,4,4.5,21,2,4,1,5,"All the individuals who had not cheated are probably not likely to cheat in the future and are probably moral people. However the test only describes one choice and does not provide the multifaceted view that would be necessary to make true judgments on their trustworthiness and likeability, therefore I rated them as slightly above the median: their one positive choice indicates that I would trust and like them but does not guarantee it.",2
0,1,16,16,1,1,3,5,2,3,3,1,4,5,3,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,4.75,3.25,2.5,2.75,3.3125,25,1,5,6,3,I don't trust people who discuss personal issues of others'. It is distasteful.,1
0,0,16,16,1,1,3,1,5,2,3,6,4,6,4,5,5,3,3,5,4,5,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,5.25,4.75,4.25,4.25,4.625,42,2,5,2,2,"By thoroughly reading over the reading, then making judgments based on my own personal perception intertwined with the facts that were provided.",1
1,1,16,16,1,1,1,2,1,2,7,5,7,7,6,4,6,5,6,5,5,5,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,6.5,6.5,5.25,5.25,5.875,31,2,4,5,2,I trusted that the person who disapproved of an action and who was rumored to have never done the action was trustworthy.,1
0,0,16,16,1,1,4,5,5,5,5,4,5,5,5,5,5,5,5,5,6,6,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,3.25,4.75,5,5.5,4.625,57,2,4,6,6,I can`t trust people that gossip . People who point out others troubles are sometimes just as guilty,1
0,0,12,10,0.833333313465118,0,,4,4,4,,4,4,4,,4,4,4,,4,4,4,,1,1,1,,1,1,3,,3,3,2,,2,2,2,4,4,4,4,4,,1,,,,,
1,0,16,16,1,1,2,2,3,2,6,6,5,5,6,6,5,4,6,5,5,5,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.75,5.5,5.25,5.25,5.4375,67,1,5,6,6,Guesswork,1
1,0,16,16,1,1,1,1,1,1,6,5,6,6,6,6,5,6,6,5,6,6,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,7,5.75,5.75,5.75,6.0625,26,1,5,1,5,"Essentially, they were good judgments because the people made good decisions.",3
1,0,16,16,1,1,2,1,1,2,6,6,6,5,5,6,6,3,5,5,5,4,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,6.5,5.75,5,4.75,5.5,29,2,4,4,4,I made judgments based upon what other people told me and based my trust on their story rather than the person the story was being told about.,3
0,1,4,3,0.75,0,,4,,,,7,,,,5,,,,5,,,,2,,,,1,,,,3,,,,1,,,4,7,5,5,5.25,,2,,,,,
0,1,16,16,1,1,2,3,2,2,5,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,5.75,4.25,4,4,4.5,35,2,3,4,6,"I based my answers on past personal experiences with people who tell me ""facts"" about other people that I barely know.",3
1,1,16,16,1,1,2,3,2,2,6,5,5,6,6,5,5,5,5,4,5,5,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,5.75,5.5,5.25,4.75,5.3125,58,1,4,5,6,"All of these judgements were made on second hand information and the person's reaction that is offering the second hand  information.  It is not a particularly good way to make a judgement, but if it's the only information you have, you can only judge the person's reaction to the secondhand information.",1
1,0,16,16,1,1,7,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,4,7,7,7,6.25,26,2,4,6,5,I trust the people who are confirmed to have not done bad things.,1
1,1,16,16,1,1,1,3,2,1,7,6,6,7,6,5,6,5,5,5,5,6,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,6.25,6.5,5.5,5.25,5.875,39,2,6,1,6,I will say I generally don't like people who talk about others' faults.  Though I believe the gossipers would have a high work ethic and self control making them good team members/workers.,1
0,0,16,16,1,1,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,5,3.25,3,4,3.8125,18,2,4,1,3,I tried to imagine the scenario and imagine how I would feel.,1
1,0,16,15,0.9375,1,3,4,1,5,3,4,4,1,3,4,5,4,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,3,2,2,2,4.75,3,4,4,3.9375,,2,,,,,
0,0,16,16,1,1,4,3,3,4,3,4,4,4,2,4,4,4,3,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4.5,3.75,3.5,3.75,3.875,25,1,5,6,5,"I based my judgements by the information provided. There was no real information about the people I was asked the main trust questions about, so I was fairly neutral. I didn't necessarily feel any particular way since I had no information about them.",2
0,1,16,16,1,1,3,4,2,2,5,5,5,5,6,4,5,5,4,5,4,4,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,5.25,5,5,4.25,4.875,22,1,4,3,6,I just imagined the type of people that the people in the example were in each scenario and made comparisons to people I personally know.,2
0,0,16,16,1,1,3,4,3,3,5,4,5,5,5,4,5,5,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4.75,4.75,4.75,4,4.5625,36,2,5,6,5,"I based it on the environment that I was in..workplace, school etc. I tended to give most people the benefit of the doubt, but ony slighlty as I did not know them well.",1
1,1,16,16,1,1,2,2,2,2,6,6,6,7,6,6,6,6,6,6,6,6,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,6,6.25,6,6,6.0625,28,2,5,8,6,"I read the scenarios and answered the questions, basing it on my opinions of their moral character I guess.",2
0,1,16,16,1,1,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,4,3.75,3.25,3.75,3.6875,25,2,5,5,6,Based on the action being gossiped about,2
0,0,16,16,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4,4,4,4,4,24,1,5,1,4,I read the information given and made the best decision I could based on that information.,1
1,0,16,16,1,1,2,2,3,2,5,6,4,4,4,5,3,3,4,5,4,3,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5.75,4.75,3.75,4,4.5625,18,1,4,1,4,I made judgements based on how strong of an ethical issue was the issue and who it was in question.,2
0,0,16,16,1,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,4,4,4.25,4,4.0625,25,2,4,5,3,"From the facts. If I didn't know something directly, I didn't judge that person negatively or positively.",1
1,1,16,16,1,1,2,4,5,3,4,3,3,4,3,4,3,3,4,4,4,4,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,4.5,3.5,3.25,4,3.8125,27,2,5,6,5,Based on who said what and what was initially said about them.,1
1,1,16,16,1,1,2,2,5,5,5,5,3,5,4,5,5,5,5,6,4,6,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,4.5,4.5,4.75,5.25,4.75,24,1,5,6,4,"I tried to examine how I felt about the situations put forward, and based my opinion on how similar or dissimilar the other people were to my opinion.",1
0,1,16,16,1,1,4,5,5,6,3,2,6,5,6,4,5,6,6,1,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3,4,5.25,3.25,3.875,39,1,5,7,5,I used personal experiences and relationships from my past life.,2
1,1,16,16,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,7,7,7,7,7,22,1,5,5,7,I made my judgments based on past historical events. Those past actions help me determine their character.,3
1,0,16,16,1,1,2,2,6,2,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,5,6,6,6,5.75,53,2,4,5,3,"Even though I generally distrust people I still do try to give everyone a chance or two.  You cannot predict what most people will do even if they, at one time, were doing the best they could to do what they thought was right.",1
0,1,16,16,1,1,5,4,4,4,5,5,6,5,4,4,6,5,5,5,4,6,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,3.75,5.25,4.75,5,4.6875,19,2,4,4,5,i read the stories,3
1,1,4,3,0.75,0,,,1,,,,7,,,,7,,,,4,,,,2,,,,1,,,,3,,,,2,,7,7,7,4,6.25,,2,,,,,
0,1,16,16,1,1,2,1,2,1,6,6,6,6,6,5,6,6,6,6,5,6,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,6.5,6,5.75,5.75,6,22,2,5,4,5,I read through the situations however I did not forget about how humans change throughout their lives.,2
